1, 0.005578305107, -0.16046525538, 0.172671124339, 0.202156543732, -0.031165411696, -0.09039594233, -0.043564829975, 0.178141072392, 0.143120005727, 0.193492621183, 0.045079395175, 0.088975802064, -0.258571922779, 0.109165385365, 0.081860631704, 0.046175070107
2, 0.079878643155, -0.187679231167, 0.115050405264, 0.13462588191, -0.136749193072, -0.103038951755, -0.059376113117, 0.076896965504, 0.060939580202, 0.12236353755, 0.101419717073, 0.119450971484, -0.131612062454, 0.138457939029, 0.134466543794, 0.098590992391
3, 0.10794878751, -0.020358845592, 0.080804638565, 0.066922195256, -0.107949353755, -0.138087138534, -0.164839729667, 0.075799047947, 0.14574739337, 0.065405450761, 0.113866314292, 0.106496714056, 0.00631636614, 0.14299325645, 0.189735993743, 0.06405569613
4, 0.119477622211, -0.07137889415, -0.031038217247, 0.014695389196, -0.178148105741, -0.090890496969, -0.087317623198, 0.053872041404, 0.045335650444, 0.037050768733, 0.006250976585, 0.10099773854, 0.051683362573, 0.058337047696, 0.057106301188, 0.083762437105
5, 0.050357505679, -0.046558253467, 0.13495182991, 0.011994768865, -0.048055510968, -0.107384622097, -0.021341310814, 0.037774898112, 0.011706492864, 0.044110696763, 0.037677653134, 0.089639522135, 0.062323711812, 0.002930849558, 0.023892533034, -0.003102984279
6, 0.114106282592, -0.141662597656, 0.118747040629, 0.087559655309, -0.078298330307, -0.148448750377, -0.178213357925, 0.132044792175, 0.134113296866, 0.218841508031, 0.11829841882, 0.172354653478, -0.093528546393, 0.089883893728, 0.014981404878, 0.141967907548
7, 0.009439638816, -0.082410000265, 0.040206640959, 0.140170812607, -0.149741008878, -0.132177695632, -0.09017214179, 0.146114811301, 0.18329718709, 0.092961408198, 0.090335413814, 0.089527130127, -0.162338808179, 0.071730971336, 0.112905912101, 0.100369021297
8, 0.082717709243, -0.021249959245, 0.054053261876, 0.00293725892, -0.091970786452, -0.087587915361, 0.004398972262, 0.11717043072, -0.015047064982, 0.020776087418, 0.056674066931, 0.085635900497, -0.003856747178, -0.017726823688, 0.083675809205, 0.057954542339
9, 0.036669313908, 0.01285351254, 0.069452777505, 0.002292498946, -0.108170822263, -0.122562415898, -0.112830482423, 0.130728214979, 0.007932837121, -0.011256562546, 0.094549454749, 0.116575419903, -0.06420789659, 0.064519368112, 0.070039689541, -0.071279868484
10, 0.130333796144, -0.057276681066, 0.088579900563, 0.116309627891, -0.074535749853, -0.115575067699, -0.056860268116, 0.168210402131, 0.087226554751, 0.117401733994, 0.072549313307, 0.038403786719, -0.203731462359, 0.036041986197, 0.111518479884, 0.122316360474
